covariate,topic,topic_label,spearman_rho,p_value,n_states,fdr_q_value,significant_fdr,super_topic,ci_low,ci_high,ci_sig
education,SCP Creative Writing,SCP Creative Writing,0.5328603693040082,0.0008203563370503137,36,0.04331511699424527,True,Creative Writing & Roleplay,0.11813384813384814,0.6819562419562418,True
education,Image Generation Requests,Image Generation Requests,-0.5177551087670571,0.0012201441406829653,36,0.04331511699424527,True,"Media, Art, and Entertainment",-0.7714543114543114,-0.1631402831402832,True
education,Game Concept Ideation,Game Concept Ideation,0.43991920994046946,0.0072573271370438225,36,0.17175674224337045,False,"Media, Art, and Entertainment",0.03391248391248392,0.7312870012870013,True
education,Social Media Copy,Social Media Copy,0.3712652514807285,0.02579184727476573,36,0.45780528912709173,False,Career & Professional Writing,-0.009272844272844272,0.6695238095238096,False
education,Education Research Writing,Education Research Writing,0.353907215209371,0.03421093053688065,36,0.4730788685449423,False,Education & Homework,-0.036389961389961395,0.6127992277992277,False
education,Mind & Consciousness,Mind & Consciousness,0.3439439593301266,0.03997849593337541,36,0.4730788685449423,False,Information/Trivia & Explanatory QA,-0.006795366795366791,0.6165958815958815,False
education,Math Problem Solving,Math Problem Solving,-0.2974834272751102,0.07806163439421551,36,0.6147020741256545,False,Education & Homework,-0.6136872586872587,0.0955405405405405,False
education,Tattoo SEO Writing,Tattoo SEO Writing,0.2964024047443571,0.07920163739080419,36,0.6147020741256545,False,Career & Professional Writing,-0.11763191763191765,0.5058043758043759,False
education,SQL Query Help,SQL Query Help,0.29453935173192575,0.08119663156933243,36,0.6147020741256545,False,Coding & Technical Help,-0.09182754182754181,0.5540476190476189,False
education,Fantasy Crossover Fanfiction,Fantasy Crossover Fanfiction,-0.2896850674394713,0.08657775691910626,36,0.6147020741256545,False,Creative Writing & Roleplay,-0.4608236808236808,0.21707207207207202,False
education,Product Listing Copy,Product Listing Copy,0.26136450644952847,0.12362209975581932,36,0.6990645651867834,False,Career & Professional Writing,-0.09935649935649937,0.5351930501930502,False
education,WordGirl Fan Fiction,WordGirl Fan Fiction,0.2566993379990658,0.13071378486356477,36,0.6990645651867834,False,Creative Writing & Roleplay,-0.1814864864864865,0.5045045045045046,False
education,Fetish Comedy Stories,Fetish Comedy Stories,0.2496498924446868,0.14199522612921922,36,0.6990645651867834,False,Creative Writing & Roleplay,-0.17238095238095238,0.599086229086229,False
education,China History/Politics,China History/Politics,0.24764610926549183,0.14532853336770274,36,0.6990645651867834,False,"Politics, Religion, and Society",-0.10992277992277992,0.5501415701415702,False
education,Simple Greeting,Simple Greeting,-0.22898700151077683,0.17915439309190198,36,0.6990645651867834,False,Personal Advice & Communication,-0.5436679536679537,0.13348777348777335,False
education,AI Art Prompting,AI Art Prompting,0.216962934512868,0.20371445334072627,36,0.6990645651867834,False,"Media, Art, and Entertainment",-0.10660875160875162,0.5018146718146717,False
education,Food & Recipe Help,Food & Recipe Help,-0.20698557551388677,0.22579795165570332,36,0.6990645651867834,False,"Finance, Law, and Practical Life",-0.53488416988417,0.16222007722007717,False
education,Professional Email Writing,Professional Email Writing,0.19634350619796542,0.2510926753561917,36,0.6990645651867834,False,Career & Professional Writing,-0.16172458172458176,0.5351544401544402,False
education,Azur Lane Roleplay,Azur Lane Roleplay,0.19470838517394856,0.25514005192598643,36,0.6990645651867834,False,Creative Writing & Roleplay,-0.15605534105534105,0.46126769626769626,False
education,Physics Problem Solving,Physics Problem Solving,0.19240157195500684,0.26092333842136484,36,0.6990645651867834,False,Education & Homework,-0.17812741312741318,0.5009137709137709,False
education,Character Fusion Descriptions,Character Fusion Descriptions,0.19046860973130822,0.26583552378366354,36,0.6990645651867834,False,"Media, Art, and Entertainment",-0.1949227799227799,0.44093951093951095,False
education,Translation & Word Meanings,Translation & Word Meanings,0.19001029866117405,0.26700907562713166,36,0.6990645651867834,False,Information/Trivia & Explanatory QA,-0.16554054054054054,0.4798648648648648,False
education,Customer Service Emails,Customer Service Emails,0.18588484292001697,0.27772577567567,36,0.6990645651867834,False,Career & Professional Writing,-0.20058558558558556,0.5274259974259975,False
education,Song Lyric Writing,Song Lyric Writing,-0.18585782992108552,0.2777968559864843,36,0.6990645651867834,False,Creative Writing & Roleplay,-0.5561068211068212,0.21624839124839126,False
education,Literary Analysis Help,Literary Analysis Help,-0.1828954390075824,0.28566371076941677,36,0.6990645651867834,False,Education & Homework,-0.4942471042471043,0.2189510939510938,False
education,Rivalry Fight Fiction,Rivalry Fight Fiction,0.18268013296432653,0.286241021647327,36,0.6990645651867834,False,Creative Writing & Roleplay,-0.17633204633204633,0.48218790218790214,False
education,Programming Help,Programming Help,0.18135178950735792,0.2898194125063779,36,0.6990645651867834,False,Coding & Technical Help,-0.18641570141570143,0.4970527670527671,False
education,Scam-Baiting Emails,Scam-Baiting Emails,0.17930501892445969,0.29538921417172864,36,0.6990645651867834,False,"Finance, Law, and Practical Life",-0.21321106821106822,0.5115894465894465,False
education,Political History Questions,Political History Questions,0.17841282137745684,0.2978383985175308,36,0.6990645651867834,False,"Politics, Religion, and Society",-0.17308236808236807,0.5012162162162161,False
education,Essay Writing Help,Essay Writing Help,-0.17721367766599894,0.3011505363736312,36,0.6990645651867834,False,Education & Homework,-0.548970398970399,0.2364414414414413,False
education,Name & Person Lookup,Name & Person Lookup,0.17574985340031277,0.30522537353225754,36,0.6990645651867834,False,Information/Trivia & Explanatory QA,-0.21472972972972976,0.5192535392535392,False
education,Mixed/Unclear: year/date mix,Mixed/Unclear: year/date mix,0.1720117831807987,0.3157887060437331,36,0.7006561915345328,False,Information/Trivia & Explanatory QA,-0.21419562419562424,0.5398133848133848,False
education,Brand Name Ideation,Brand Name Ideation,0.1666925778857394,0.3312102412922492,36,0.7126038524772634,False,Career & Professional Writing,-0.1804954954954955,0.4718918918918918,False
education,Mental Health Questions,Mental Health Questions,-0.16034725582791193,0.35020382526537264,36,0.7171665797564347,False,"Health, Biology, and Medicine",-0.501975546975547,0.234150579150579,False
education,Religion & Theology,Religion & Theology,0.15431186980748923,0.3688686282814048,36,0.7171665797564347,False,"Politics, Religion, and Society",-0.24761904761904763,0.5171299871299871,False
education,Jokes & Humor,Jokes & Humor,0.15020940359834695,0.38188643983488074,36,0.7171665797564347,False,"Media, Art, and Entertainment",-0.21906048906048908,0.4574710424710425,False
education,Travel Planning Help,Travel Planning Help,0.14898137601811726,0.3858348693476932,36,0.7171665797564347,False,"Finance, Law, and Practical Life",-0.23815958815958818,0.4934555984555985,False
education,Web Development Help,Web Development Help,0.14841990118918305,0.3876480605008952,36,0.7171665797564347,False,Coding & Technical Help,-0.26617760617760616,0.48649935649935633,False
education,Casual Conversation Opening,Casual Conversation Opening,-0.1459647328348628,0.3956346996594326,36,0.7171665797564347,False,Personal Advice & Communication,-0.4872393822393823,0.2371171171171171,False
education,Short Reply Generation,Short Reply Generation,0.14106349631582926,0.41185933313392553,36,0.7171665797564347,False,Personal Advice & Communication,-0.24200772200772203,0.3897361647361647,False
education,Monster-Girl Roleplay,Monster-Girl Roleplay,-0.14038387532842103,0.4141384474649834,36,0.7171665797564347,False,Creative Writing & Roleplay,-0.4904568854568855,0.31122908622908624,False
education,Prompt Jailbreak Attempts,Prompt Jailbreak Attempts,-0.13555612770339856,0.4305321306184127,36,0.727804316045412,False,Coding & Technical Help,-0.4780630630630631,0.22301158301158294,False
education,Cast List Generation,Cast List Generation,-0.12676830258521418,0.46127637807902155,36,0.7616423917118728,False,"Media, Art, and Entertainment",-0.3938481338481339,0.22637709137709128,False
education,Computer Tech Support,Computer Tech Support,0.12362536151681838,0.4725494273852024,36,0.7625229396443038,False,Coding & Technical Help,-0.29657014157014155,0.4687644787644787,False
education,Battery/Vehicle Questions,Battery/Vehicle Questions,0.09998610582937122,0.561778670993532,36,0.835351027759419,False,"Finance, Law, and Practical Life",-0.2801029601029601,0.4595495495495495,False
education,Game Dev Scripting,Game Dev Scripting,0.09680127724059769,0.5743669991853415,36,0.835351027759419,False,Coding & Technical Help,-0.250971685971686,0.3934298584298584,False
education,Art History Questions,Art History Questions,0.09115969240117071,0.5969732307306732,36,0.835351027759419,False,"Media, Art, and Entertainment",-0.31093951093951094,0.44763835263835267,False
education,Adult Fantasy Fiction,Adult Fantasy Fiction,-0.07663050322115368,0.6568902837595116,36,0.835351027759419,False,Creative Writing & Roleplay,-0.4324646074646075,0.28806306306306306,False
education,Versus Battle Scenarios,Versus Battle Scenarios,-0.07236573562674548,0.6749080369961273,36,0.835351027759419,False,"Media, Art, and Entertainment",-0.4242599742599743,0.30661518661518655,False
education,Sports Script Writing,Sports Script Writing,-0.06916538785005052,0.6885473915247833,36,0.835351027759419,False,Creative Writing & Roleplay,-0.4298712998712999,0.29428571428571426,False
education,Python Troubleshooting,Python Troubleshooting,0.06908355972210066,0.688897423233895,36,0.835351027759419,False,Coding & Technical Help,-0.33565637065637066,0.4484041184041184,False
education,Career Resume Help,Career Resume Help,0.06731883181008223,0.696461678433504,36,0.835351027759419,False,Career & Professional Writing,-0.24364864864864869,0.38127413127413123,False
education,DDLC Fan Fiction,DDLC Fan Fiction,0.06666902877100545,0.6992542920519768,36,0.835351027759419,False,Creative Writing & Roleplay,-0.2631467181467182,0.3864478764478764,False
education,Konosuba Fan Fiction,Konosuba Fan Fiction,0.06643274775113028,0.7002707071392463,36,0.835351027759419,False,Creative Writing & Roleplay,-0.2798970398970399,0.3645173745173745,False
education,DC Character Concepts,DC Character Concepts,0.06571661407427679,0.7033544413059205,36,0.835351027759419,False,"Media, Art, and Entertainment",-0.3231145431145431,0.41570785070785066,False
education,Time & Space Questions,Time & Space Questions,0.06453882746546594,0.7084362237252199,36,0.835351027759419,False,Information/Trivia & Explanatory QA,-0.31642213642213646,0.4366280566280566,False
education,Warcraft Fan Fiction,Warcraft Fan Fiction,-0.06255479213475144,0.7170247164679966,36,0.835351027759419,False,Creative Writing & Roleplay,-0.3501287001287002,0.2942342342342343,False
education,Poetry Writing Help,Poetry Writing Help,-0.06212144918909927,0.718905170357621,36,0.835351027759419,False,Creative Writing & Roleplay,-0.4203796653796655,0.3323166023166023,False
education,Fan Crossover Shipping,Fan Crossover Shipping,-0.05998807618428615,0.7281862838766359,36,0.835351027759419,False,Creative Writing & Roleplay,-0.42875804375804377,0.3068854568854569,False
education,ChatGPT/OpenAI Help,ChatGPT/OpenAI Help,-0.05148999173952579,0.7655239798087616,36,0.835351027759419,False,Coding & Technical Help,-0.39207207207207206,0.29859073359073357,False
education,Cartoon Crossover Concepts,Cartoon Crossover Concepts,-0.05119041928979565,0.7668503011262586,36,0.835351027759419,False,"Media, Art, and Entertainment",-0.38125482625482626,0.296048906048906,False
education,Wizard101 Fan Fiction,Wizard101 Fan Fiction,0.049767539468124594,0.7731587846594908,36,0.835351027759419,False,Creative Writing & Roleplay,-0.322027027027027,0.3557528957528958,False
education,Mixed/Unclear: animals/images,Mixed/Unclear: animals/images,0.04782000797600557,0.7818165466082913,36,0.835351027759419,False,Information/Trivia & Explanatory QA,-0.33161518661518663,0.40238738738738705,False
education,Relationship Message Help,Relationship Message Help,0.047527054220984445,0.7831211391585909,36,0.835351027759419,False,Personal Advice & Communication,-0.31117117117117116,0.44343629343629326,False
education,Real Estate Writing,Real Estate Writing,0.04649376772873206,0.7877272386324274,36,0.835351027759419,False,Career & Professional Writing,-0.33056628056628057,0.41855212355212357,False
education,Image Prompt Expansion,Image Prompt Expansion,0.046446261971296136,0.7879391777773176,36,0.835351027759419,False,"Media, Art, and Entertainment",-0.3143243243243244,0.3635392535392535,False
education,AI Concept Questions,AI Concept Questions,0.04636785777657018,0.7882889980264941,36,0.835351027759419,False,Information/Trivia & Explanatory QA,-0.33054697554697554,0.3730437580437578,False
education,Personal Finance Questions,Personal Finance Questions,-0.0432599462836173,0.8021879157404734,36,0.8375785590819649,False,"Finance, Law, and Practical Life",-0.37992921492921494,0.28803732303732305,False
education,Music Theory Help,Music Theory Help,0.01572430573500589,0.9274753438007056,36,0.9543586870992767,False,Education & Homework,-0.3683397683397684,0.3465315315315315,False
education,Biology & Health Questions,Biology & Health Questions,-0.0072132426621196975,0.9666959786390613,36,0.9805059211910478,False,"Health, Biology, and Medicine",-0.35497425997426,0.3943564993564994,False
education,Chemistry Homework Help,Chemistry Homework Help,-0.0012889099048221488,0.9940474184855972,36,0.9940474184855972,False,Education & Homework,-0.35657014157014155,0.34266409266409265,False
income,SCP Creative Writing,SCP Creative Writing,0.516004525390542,0.0012760935056885284,36,0.09060263890388552,False,Creative Writing & Roleplay,0.0938738738738739,0.6636293436293437,True
income,Image Generation Requests,Image Generation Requests,-0.43018275096378455,0.008825230979747408,36,0.2840007935455234,False,"Media, Art, and Entertainment",-0.710978120978121,-0.07264478764478784,True
income,AI Art Prompting,AI Art Prompting,0.3998712998979897,0.01567788078828515,36,0.2840007935455234,False,"Media, Art, and Entertainment",0.07587516087516089,0.6460939510939511,True
income,Tattoo SEO Writing,Tattoo SEO Writing,0.3987478494122898,0.016000044706790048,36,0.2840007935455234,False,Career & Professional Writing,-0.04284427284427284,0.5702123552123552,False
income,Education Research Writing,Education Research Writing,0.3849072043838902,0.020446556433188674,36,0.29034110135127916,False,Education & Homework,-0.01868725868725868,0.6574324324324324,False
income,Game Concept Ideation,Game Concept Ideation,0.3501666556029527,0.03629098221098943,36,0.4294432894967082,False,"Media, Art, and Entertainment",-0.030193050193050193,0.6558558558558559,False
income,Social Media Copy,Social Media Copy,0.3356781283555371,0.04534007245649088,36,0.45987787777297895,False,Career & Professional Writing,-0.038230373230373225,0.6419948519948521,False
income,Fantasy Crossover Fanfiction,Fantasy Crossover Fanfiction,-0.3081702079237118,0.067466194034148,36,0.5987624720530634,False,Creative Writing & Roleplay,-0.4713706563706564,0.1837966537966538,False
income,Physics Problem Solving,Physics Problem Solving,0.2953187267816304,0.0803573752411385,36,0.621287248949923,False,Education & Homework,-0.06792792792792791,0.5644787644787645,False
income,SQL Query Help,SQL Query Help,0.28515903416640703,0.0918388930294313,36,0.621287248949923,False,Coding & Technical Help,-0.09806949806949808,0.5560746460746461,False
income,Product Listing Copy,Product Listing Copy,0.27175203616759847,0.10886711991360472,36,0.621287248949923,False,Career & Professional Writing,-0.10451737451737451,0.5807142857142858,False
income,China History/Politics,China History/Politics,0.26673555661857196,0.11581716744827229,36,0.621287248949923,False,"Politics, Religion, and Society",-0.08602316602316602,0.5617052767052766,False
income,Programming Help,Programming Help,0.25837358256732224,0.12813485828969023,36,0.621287248949923,False,Coding & Technical Help,-0.12727155727155726,0.5936036036036036,False
income,WordGirl Fan Fiction,WordGirl Fan Fiction,0.2574620260506847,0.12953424982137315,36,0.621287248949923,False,Creative Writing & Roleplay,-0.1794851994851995,0.5163449163449163,False
income,Mind & Consciousness,Mind & Consciousness,0.2509397136722129,0.13987947613027527,36,0.621287248949923,False,Information/Trivia & Explanatory QA,-0.10719433719433721,0.5637065637065638,False
income,Customer Service Emails,Customer Service Emails,0.2461528794086503,0.14784948674708018,36,0.621287248949923,False,Career & Professional Writing,-0.14852638352638353,0.5514736164736164,False
income,Essay Writing Help,Essay Writing Help,-0.24561876064378405,0.14875891876265762,36,0.621287248949923,False,Education & Homework,-0.615958815958816,0.1627348777348777,False
income,Translation & Word Meanings,Translation & Word Meanings,0.2240957670771571,0.1888778975030527,36,0.7172131442807851,False,Information/Trivia & Explanatory QA,-0.1316795366795367,0.5346782496782496,False
income,Azur Lane Roleplay,Azur Lane Roleplay,0.21399682306941933,0.2101163157262897,36,0.7172131442807851,False,Creative Writing & Roleplay,-0.13824967824967824,0.4877863577863577,False
income,Simple Greeting,Simple Greeting,-0.20823680823680826,0.22294251546752145,36,0.7172131442807851,False,Personal Advice & Communication,-0.5398133848133848,0.1707078507078507,False
income,Song Lyric Writing,Song Lyric Writing,-0.20412109833762115,0.23242854516740458,36,0.7172131442807851,False,Creative Writing & Roleplay,-0.5442149292149292,0.1977220077220077,False
income,Battery/Vehicle Questions,Battery/Vehicle Questions,0.20371904852570843,0.23336964520863687,36,0.7172131442807851,False,"Finance, Law, and Practical Life",-0.16922779922779926,0.558931788931789,False
income,Math Problem Solving,Math Problem Solving,-0.19602291050308573,0.2518828457470506,36,0.7172131442807851,False,Education & Homework,-0.5148519948519948,0.2101415701415701,False
income,Professional Email Writing,Professional Email Writing,0.1887229722695481,0.27032358341298235,36,0.7172131442807851,False,Career & Professional Writing,-0.18753539253539256,0.5396332046332045,False
income,Prompt Jailbreak Attempts,Prompt Jailbreak Attempts,-0.18689664204252276,0.2750719091502836,36,0.7172131442807851,False,Coding & Technical Help,-0.5217631917631917,0.16533462033462026,False
income,Scam-Baiting Emails,Scam-Baiting Emails,0.18666413842511198,0.27568027891541685,36,0.7172131442807851,False,"Finance, Law, and Practical Life",-0.2257786357786358,0.5053989703989703,False
income,Monster-Girl Roleplay,Monster-Girl Roleplay,-0.17952253318357453,0.2947940715449026,36,0.7172131442807851,False,Creative Writing & Roleplay,-0.4998005148005148,0.2399163449163449,False
income,Jokes & Humor,Jokes & Humor,0.17712633300792294,0.30139270162375825,36,0.7172131442807851,False,"Media, Art, and Entertainment",-0.18830759330759334,0.48347490347490346,False
income,Fan Crossover Shipping,Fan Crossover Shipping,-0.17664544172997887,0.30272820189709476,36,0.7172131442807851,False,Creative Writing & Roleplay,-0.5176769626769627,0.21739382239382227,False
income,Mental Health Questions,Mental Health Questions,-0.17355745517751997,0.3113933539750146,36,0.7172131442807851,False,"Health, Biology, and Medicine",-0.5136036036036037,0.20338481338481335,False
income,Food & Recipe Help,Food & Recipe Help,-0.17293828792442717,0.3131494010240048,36,0.7172131442807851,False,"Finance, Law, and Practical Life",-0.5161068211068212,0.19745173745173744,False
income,Literary Analysis Help,Literary Analysis Help,-0.16059243509590762,0.3494579040979712,36,0.7753597247173736,False,Education & Homework,-0.48706563706563716,0.24866795366795366,False
income,Casual Conversation Opening,Casual Conversation Opening,-0.14208494208494207,0.4084473082848146,36,0.8240738795334718,False,Personal Advice & Communication,-0.4714028314028314,0.23384169884169875,False
income,Computer Tech Support,Computer Tech Support,0.1416385302025682,0.40993651482733634,36,0.8240738795334718,False,Coding & Technical Help,-0.24969111969111968,0.4919240669240669,False
income,Adult Fantasy Fiction,Adult Fantasy Fiction,-0.13789135422007942,0.42255787924996885,36,0.8240738795334718,False,Creative Writing & Roleplay,-0.4881209781209782,0.23278635778635773,False
income,Mixed/Unclear: year/date mix,Mixed/Unclear: year/date mix,0.13463442706068296,0.43370232338692616,36,0.8240738795334718,False,Information/Trivia & Explanatory QA,-0.23373230373230375,0.48144144144144135,False
income,Python Troubleshooting,Python Troubleshooting,0.12860400388907314,0.4547591355395651,36,0.8240738795334718,False,Coding & Technical Help,-0.24330759330759333,0.4791698841698841,False
income,Fetish Comedy Stories,Fetish Comedy Stories,0.12798893309896592,0.4569372674524957,36,0.8240738795334718,False,Creative Writing & Roleplay,-0.29675032175032173,0.4832496782496782,False
income,Travel Planning Help,Travel Planning Help,0.1262883083412834,0.46298866960503793,36,0.8240738795334718,False,"Finance, Law, and Practical Life",-0.26525740025740024,0.44974259974259967,False
income,Character Fusion Descriptions,Character Fusion Descriptions,0.1257249316772231,0.46500272210290094,36,0.8240738795334718,False,"Media, Art, and Entertainment",-0.25303732303732307,0.41083011583011586,False
income,Brand Name Ideation,Brand Name Ideation,0.12270613646579027,0.4758736487446809,36,0.8240738795334718,False,Career & Professional Writing,-0.21021879021879025,0.43527027027027027,False
income,Poetry Writing Help,Poetry Writing Help,-0.10979390559732634,0.5238342502286035,36,0.8600668060172577,False,Creative Writing & Roleplay,-0.49767052767052766,0.30246460746460746,False
income,Real Estate Writing,Real Estate Writing,0.10910532001879063,0.5264566666747076,36,0.8600668060172577,False,Career & Professional Writing,-0.2581274131274131,0.46003217503217503,False
income,Name & Person Lookup,Name & Person Lookup,0.10688563651581887,0.5349534888785902,36,0.8600668060172577,False,Information/Trivia & Explanatory QA,-0.2674839124839125,0.45921492921492924,False
income,Political History Questions,Political History Questions,0.10425381320256037,0.5451127643771352,36,0.8600668060172577,False,"Politics, Religion, and Society",-0.2422715572715573,0.43650579150579105,False
income,Image Prompt Expansion,Image Prompt Expansion,0.09449121357939597,0.5835767428898444,36,0.8729092776666103,False,"Media, Art, and Entertainment",-0.2951608751608752,0.37477477477477483,False
income,Short Reply Generation,Short Reply Generation,0.09317120157543428,0.5888686760796836,36,0.8729092776666103,False,Personal Advice & Communication,-0.2723745173745174,0.3565958815958815,False
income,Cartoon Crossover Concepts,Cartoon Crossover Concepts,-0.09129279736217942,0.5964354439334753,36,0.8729092776666103,False,"Media, Art, and Entertainment",-0.39229086229086235,0.24942728442728443,False
income,Religion & Theology,Religion & Theology,0.08886601495372573,0.6062733110360318,36,0.8729092776666103,False,"Politics, Religion, and Society",-0.32191119691119696,0.45958172458172447,False
income,Art History Questions,Art History Questions,0.08679462400849065,0.6147248434271904,36,0.8729092776666103,False,"Media, Art, and Entertainment",-0.299967824967825,0.45328828828828827,False
income,Music Theory Help,Music Theory Help,0.08359336705716584,0.6278826871501396,36,0.8741111919149003,False,Education & Homework,-0.35089446589446593,0.4227155727155727,False
income,Career Resume Help,Career Resume Help,0.077992277992278,0.6511763708986591,36,0.8891061987270152,False,Career & Professional Writing,-0.21731660231660233,0.3832947232947233,False
income,DDLC Fan Fiction,DDLC Fan Fiction,0.06856503213209922,0.6911169767838302,36,0.8903288881593535,False,Creative Writing & Roleplay,-0.26695624195624196,0.40084298584298583,False
income,Warcraft Fan Fiction,Warcraft Fan Fiction,-0.06764711881252213,0.695052312074439,36,0.8903288881593535,False,Creative Writing & Roleplay,-0.3575418275418276,0.2826447876447877,False
income,AI Concept Questions,AI Concept Questions,0.06658082513599377,0.6996336594040488,36,0.8903288881593535,False,Information/Trivia & Explanatory QA,-0.31482625482625487,0.41141570141570144,False
income,ChatGPT/OpenAI Help,ChatGPT/OpenAI Help,-0.06435420568059283,0.7092339410234899,36,0.8903288881593535,False,Coding & Technical Help,-0.3912741312741313,0.3002187902187902,False
income,Game Dev Scripting,Game Dev Scripting,0.06058887979441267,0.7255686042852655,36,0.8903288881593535,False,Coding & Technical Help,-0.27493564993564995,0.3658880308880308,False
income,Rivalry Fight Fiction,Rivalry Fight Fiction,0.06018890927052414,0.7273109227217254,36,0.8903288881593535,False,Creative Writing & Roleplay,-0.292979407979408,0.3871750321750321,False
income,Chemistry Homework Help,Chemistry Homework Help,0.0503898908408747,0.7703977384542644,36,0.9270888039025893,False,Education & Homework,-0.31249678249678253,0.4187966537966538,False
income,Sports Script Writing,Sports Script Writing,-0.03232453986292928,0.8515420552088587,36,0.9970261825050027,False,Creative Writing & Roleplay,-0.37200128700128704,0.3207464607464608,False
income,Cast List Generation,Cast List Generation,-0.029784178388716276,0.8630945063123234,36,0.9970261825050027,False,"Media, Art, and Entertainment",-0.33438223938223943,0.2991763191763191,False
income,DC Character Concepts,DC Character Concepts,0.025303761858274706,0.8835363413489993,36,0.9970261825050027,False,"Media, Art, and Entertainment",-0.33496138996139,0.40232303732303737,False
income,Web Development Help,Web Development Help,0.022910097222291047,0.894488691088405,36,0.9970261825050027,False,Coding & Technical Help,-0.36874517374517374,0.3955598455598454,False
income,Mixed/Unclear: animals/images,Mixed/Unclear: animals/images,0.01682219460902718,0.9224263604659424,36,0.9970261825050027,False,Information/Trivia & Explanatory QA,-0.35859073359073357,0.39563706563706563,False
income,Biology & Health Questions,Biology & Health Questions,-0.015583750448406972,0.9281219365512985,36,0.9970261825050027,False,"Health, Biology, and Medicine",-0.3567567567567567,0.37503217503217506,False
income,Wizard101 Fan Fiction,Wizard101 Fan Fiction,-0.007782547018561982,0.9640690982319151,36,0.9970261825050027,False,Creative Writing & Roleplay,-0.3238416988416989,0.2995045045045044,False
income,Time & Space Questions,Time & Space Questions,0.005836264982778541,0.9730509941121177,36,0.9970261825050027,False,Information/Trivia & Explanatory QA,-0.38644787644787654,0.36505148005147986,False
income,Versus Battle Scenarios,Versus Battle Scenarios,-0.004509841123056145,0.9791742441263809,36,0.9970261825050027,False,"Media, Art, and Entertainment",-0.3722072072072072,0.36156370656370646,False
income,Personal Finance Questions,Personal Finance Questions,0.0012873326894239296,0.9940547024215237,36,0.9970261825050027,False,"Finance, Law, and Practical Life",-0.36322393822393817,0.3182303732303732,False
income,Konosuba Fan Fiction,Konosuba Fan Fiction,0.0009466631443850904,0.9956280012224358,36,0.9970261825050027,False,Creative Writing & Roleplay,-0.3299227799227799,0.30122908622908623,False
income,Relationship Message Help,Relationship Message Help,0.0006439151367117386,0.9970261825050029,36,0.9970261825050027,False,Personal Advice & Communication,-0.3442020592020592,0.38740025740025746,False
